CountryName,RegionName,Date,PredictedDailyNewCases
Papua New Guinea,,2020-08-02,0
Papua New Guinea,,2020-08-03,0
Papua New Guinea,,2020-08-04,0
Poland,,2020-08-01,0
Poland,,2020-08-02,0
Poland,,2020-08-03,0
Poland,,2020-08-04,0
Puerto Rico,,2020-08-01,0
Puerto Rico,,2020-08-02,0
Puerto Rico,,2020-08-03,0
Puerto Rico,,2020-08-04,0
Portugal,,2020-08-01,0
Portugal,,2020-08-02,0
Portugal,,2020-08-03,0
Portugal,,2020-08-04,0
Paraguay,,2020-08-01,0
Paraguay,,2020-08-02,0
Paraguay,,2020-08-03,0
Paraguay,,2020-08-04,0
Palestine,,2020-08-01,0
Palestine,,2020-08-02,0
Palestine,,2020-08-03,0
Palestine,,2020-08-04,0
Qatar,,2020-08-01,0
Qatar,,2020-08-02,0
Qatar,,2020-08-03,0
Qatar,,2020-08-04,0
Kosovo,,2020-08-01,0
Kosovo,,2020-08-02,0
Kosovo,,2020-08-03,0
Kosovo,,2020-08-04,0
Romania,,2020-08-01,0
Romania,,2020-08-02,0
Romania,,2020-08-03,0
Romania,,2020-08-04,0
Russia,,2020-08-01,0
Russia,,2020-08-02,0
Russia,,2020-08-03,0
Russia,,2020-08-04,0
Rwanda,,2020-08-01,0
Rwanda,,2020-08-02,0
Rwanda,,2020-08-03,0
Rwanda,,2020-08-04,0
Saudi Arabia,,2020-08-01,0
Saudi Arabia,,2020-08-02,0
Saudi Arabia,,2020-08-03,0
Saudi Arabia,,2020-08-04,0
Sudan,,2020-08-01,0
Sudan,,2020-08-02,0
Sudan,,2020-08-03,0
Sudan,,2020-08-04,0
Senegal,,2020-08-01,0
Senegal,,2020-08-02,0
Senegal,,2020-08-03,0
Senegal,,2020-08-04,0
Singapore,,2020-08-01,0
Singapore,,2020-08-02,0
Singapore,,2020-08-03,0
Singapore,,2020-08-04,0
Solomon Islands,,2020-08-01,0
Solomon Islands,,2020-08-02,0
Solomon Islands,,2020-08-03,0
Solomon Islands,,2020-08-04,0
Sierra Leone,,2020-08-01,0
Sierra Leone,,2020-08-02,0
Sierra Leone,,2020-08-03,0
Sierra Leone,,2020-08-04,0
El Salvador,,2020-08-01,0
El Salvador,,2020-08-02,0
El Salvador,,2020-08-03,0
El Salvador,,2020-08-04,0
San Marino,,2020-08-01,0
San Marino,,2020-08-02,0
San Marino,,2020-08-03,0
San Marino,,2020-08-04,0
Somalia,,2020-08-01,0
Somalia,,2020-08-02,0
Somalia,,2020-08-03,0
Somalia,,2020-08-04,0
Serbia,,2020-08-01,0
Serbia,,2020-08-02,0
Serbia,,2020-08-03,0
Serbia,,2020-08-04,0
South Sudan,,2020-08-01,0
South Sudan,,2020-08-02,0
South Sudan,,2020-08-03,0
South Sudan,,2020-08-04,0
Suriname,,2020-08-01,0
Suriname,,2020-08-02,0
Suriname,,2020-08-03,0
Suriname,,2020-08-04,0
Slovak Republic,,2020-08-01,0
Slovak Republic,,2020-08-02,0
Slovak Republic,,2020-08-03,0
Slovak Republic,,2020-08-04,0
Slovenia,,2020-08-01,0
Slovenia,,2020-08-02,0
Slovenia,,2020-08-03,0
Slovenia,,2020-08-04,0
Sweden,,2020-08-01,0
Sweden,,2020-08-02,0
Sweden,,2020-08-03,0
Sweden,,2020-08-04,0
Eswatini,,2020-08-01,0
Eswatini,,2020-08-02,0
Eswatini,,2020-08-03,0
Eswatini,,2020-08-04,0
Seychelles,,2020-08-01,0
Seychelles,,2020-08-02,0
Seychelles,,2020-08-03,0
Seychelles,,2020-08-04,0
Syria,,2020-08-01,0
Syria,,2020-08-02,0
Syria,,2020-08-03,0
Syria,,2020-08-04,0
Turks and Caicos Islands,,2020-08-01,0
Turks and Caicos Islands,,2020-08-02,0
Turks and Caicos Islands,,2020-08-03,0
Turks and Caicos Islands,,2020-08-04,0
Chad,,2020-08-01,0
Chad,,2020-08-02,0
Chad,,2020-08-03,0
Chad,,2020-08-04,0
Togo,,2020-08-01,0
Togo,,2020-08-02,0
Togo,,2020-08-03,0
Togo,,2020-08-04,0
Thailand,,2020-08-01,0
Thailand,,2020-08-02,0
Thailand,,2020-08-03,0
Thailand,,2020-08-04,0
Tajikistan,,2020-08-01,0
Tajikistan,,2020-08-02,0
Tajikistan,,2020-08-03,0
Tajikistan,,2020-08-04,0
Turkmenistan,,2020-08-01,0
Turkmenistan,,2020-08-02,0
Turkmenistan,,2020-08-03,0
Turkmenistan,,2020-08-04,0
Timor-Leste,,2020-08-01,0
Timor-Leste,,2020-08-02,0
Timor-Leste,,2020-08-03,0
Timor-Leste,,2020-08-04,0
Trinidad and Tobago,,2020-08-01,0
Trinidad and Tobago,,2020-08-02,0
Trinidad and Tobago,,2020-08-03,0
Trinidad and Tobago,,2020-08-04,0
Tunisia,,2020-08-01,0
Tunisia,,2020-08-02,0
Tunisia,,2020-08-03,0
Tunisia,,2020-08-04,0
Turkey,,2020-08-01,0
Turkey,,2020-08-02,0
Turkey,,2020-08-03,0
Turkey,,2020-08-04,0
Taiwan,,2020-08-01,0
Taiwan,,2020-08-02,0
Taiwan,,2020-08-03,0
Taiwan,,2020-08-04,0
Tanzania,,2020-08-01,0
Tanzania,,2020-08-02,0
Tanzania,,2020-08-03,0
Tanzania,,2020-08-04,0
Uganda,,2020-08-01,0
Uganda,,2020-08-02,0
Uganda,,2020-08-03,0
Uganda,,2020-08-04,0
Ukraine,,2020-08-01,0
Ukraine,,2020-08-02,0
Ukraine,,2020-08-03,0
Ukraine,,2020-08-04,0
Uruguay,,2020-08-01,0
Uruguay,,2020-08-02,0
Uruguay,,2020-08-03,0
Uruguay,,2020-08-04,0
United States,,2020-08-01,0
United States,,2020-08-02,0
United States,,2020-08-03,0
United States,,2020-08-04,0
United States,Alaska,2020-08-01,0
United States,Alaska,2020-08-02,0
United States,Alaska,2020-08-03,0
United States,Alaska,2020-08-04,0
United States,Alabama,2020-08-01,0
United States,Alabama,2020-08-02,0
United States,Alabama,2020-08-03,0
United States,Alabama,2020-08-04,0
United States,Arkansas,2020-08-01,0
United States,Arkansas,2020-08-02,0
United States,Arkansas,2020-08-03,0
United States,Arkansas,2020-08-04,0
United States,Arizona,2020-08-01,0
United States,Arizona,2020-08-02,0
United States,Arizona,2020-08-03,0
United States,Arizona,2020-08-04,0
United States,California,2020-08-01,0
United States,California,2020-08-02,0
United States,California,2020-08-03,0
United States,California,2020-08-04,0
United States,Colorado,2020-08-01,0
United States,Colorado,2020-08-02,0
United States,Colorado,2020-08-03,0
United States,Colorado,2020-08-04,0
United States,Connecticut,2020-08-01,0
United States,Connecticut,2020-08-02,0
United States,Connecticut,2020-08-03,0
United States,Connecticut,2020-08-04,0
United States,Washington DC,2020-08-01,0
United States,Washington DC,2020-08-02,0
United States,Washington DC,2020-08-03,0
United States,Washington DC,2020-08-04,0
United States,Delaware,2020-08-01,0
United States,Delaware,2020-08-02,0
United States,Delaware,2020-08-03,0
United States,Delaware,2020-08-04,0
United States,Florida,2020-08-01,0
United States,Florida,2020-08-02,0
United States,Florida,2020-08-03,0
United States,Florida,2020-08-04,0
United States,Georgia,2020-08-01,0
United States,Georgia,2020-08-02,0
United States,Georgia,2020-08-03,0
United States,Georgia,2020-08-04,0
United States,Hawaii,2020-08-01,0
United States,Hawaii,2020-08-02,0
United States,Hawaii,2020-08-03,0
United States,Hawaii,2020-08-04,0
United States,Iowa,2020-08-01,0
United States,Iowa,2020-08-02,0
United States,Iowa,2020-08-03,0
United States,Iowa,2020-08-04,0
United States,Idaho,2020-08-01,0
United States,Idaho,2020-08-02,0
United States,Idaho,2020-08-03,0
United States,Idaho,2020-08-04,0
United States,Illinois,2020-08-01,0
United States,Illinois,2020-08-02,0
United States,Illinois,2020-08-03,0
United States,Illinois,2020-08-04,0
United States,Indiana,2020-08-01,0
United States,Indiana,2020-08-02,0
United States,Indiana,2020-08-03,0
United States,Indiana,2020-08-04,0
United States,Kansas,2020-08-01,0
United States,Kansas,2020-08-02,0
United States,Kansas,2020-08-03,0
United States,Kansas,2020-08-04,0
United States,Kentucky,2020-08-01,0
United States,Kentucky,2020-08-02,0
United States,Kentucky,2020-08-03,0
United States,Kentucky,2020-08-04,0
United States,Louisiana,2020-08-01,0
United States,Louisiana,2020-08-02,0
United States,Louisiana,2020-08-03,0
United States,Louisiana,2020-08-04,0
United States,Massachusetts,2020-08-01,0
United States,Massachusetts,2020-08-02,0
United States,Massachusetts,2020-08-03,0
United States,Massachusetts,2020-08-04,0
United States,Maryland,2020-08-01,0
United States,Maryland,2020-08-02,0
United States,Maryland,2020-08-03,0
United States,Maryland,2020-08-04,0
United States,Maine,2020-08-01,0
United States,Maine,2020-08-02,0
United States,Maine,2020-08-03,0
United States,Maine,2020-08-04,0
United States,Michigan,2020-08-01,0
United States,Michigan,2020-08-02,0
United States,Michigan,2020-08-03,0
United States,Michigan,2020-08-04,0
United States,Minnesota,2020-08-01,0
United States,Minnesota,2020-08-02,0
United States,Minnesota,2020-08-03,0
United States,Minnesota,2020-08-04,0
United States,Missouri,2020-08-01,0
United States,Missouri,2020-08-02,0
United States,Missouri,2020-08-03,0
United States,Missouri,2020-08-04,0
United States,Mississippi,2020-08-01,0
United States,Mississippi,2020-08-02,0
United States,Mississippi,2020-08-03,0
United States,Mississippi,2020-08-04,0
United States,Montana,2020-08-01,0
United States,Montana,2020-08-02,0
United States,Montana,2020-08-03,0
United States,Montana,2020-08-04,0
United States,North Carolina,2020-08-01,0
United States,North Carolina,2020-08-02,0
United States,North Carolina,2020-08-03,0
United States,North Carolina,2020-08-04,0
United States,North Dakota,2020-08-01,0
United States,North Dakota,2020-08-02,0
United States,North Dakota,2020-08-03,0
United States,North Dakota,2020-08-04,0
United States,Nebraska,2020-08-01,0
United States,Nebraska,2020-08-02,0
United States,Nebraska,2020-08-03,0
United States,Nebraska,2020-08-04,0
United States,New Hampshire,2020-08-01,0
United States,New Hampshire,2020-08-02,0
United States,New Hampshire,2020-08-03,0
United States,New Hampshire,2020-08-04,0
United States,New Jersey,2020-08-01,0
United States,New Jersey,2020-08-02,0
United States,New Jersey,2020-08-03,0
United States,New Jersey,2020-08-04,0
United States,New Mexico,2020-08-01,0
United States,New Mexico,2020-08-02,0
United States,New Mexico,2020-08-03,0
United States,New Mexico,2020-08-04,0
United States,Nevada,2020-08-01,0
United States,Nevada,2020-08-02,0
United States,Nevada,2020-08-03,0
United States,Nevada,2020-08-04,0
United States,New York,2020-08-01,0
United States,New York,2020-08-02,0
United States,New York,2020-08-03,0
United States,New York,2020-08-04,0
United States,Ohio,2020-08-01,0
United States,Ohio,2020-08-02,0
United States,Ohio,2020-08-03,0
United States,Ohio,2020-08-04,0
United States,Oklahoma,2020-08-01,0
United States,Oklahoma,2020-08-02,0
United States,Oklahoma,2020-08-03,0
United States,Oklahoma,2020-08-04,0
United States,Oregon,2020-08-01,0
United States,Oregon,2020-08-02,0
United States,Oregon,2020-08-03,0
United States,Oregon,2020-08-04,0
United States,Pennsylvania,2020-08-01,0
United States,Pennsylvania,2020-08-02,0
United States,Pennsylvania,2020-08-03,0
United States,Pennsylvania,2020-08-04,0
United States,Rhode Island,2020-08-01,0
United States,Rhode Island,2020-08-02,0
United States,Rhode Island,2020-08-03,0
United States,Rhode Island,2020-08-04,0
United States,South Carolina,2020-08-01,0
United States,South Carolina,2020-08-02,0
United States,South Carolina,2020-08-03,0
United States,South Carolina,2020-08-04,0
United States,South Dakota,2020-08-01,0
United States,South Dakota,2020-08-02,0
United States,South Dakota,2020-08-03,0
United States,South Dakota,2020-08-04,0
United States,Tennessee,2020-08-01,0
United States,Tennessee,2020-08-02,0
United States,Tennessee,2020-08-03,0
United States,Tennessee,2020-08-04,0
United States,Texas,2020-08-01,0
United States,Texas,2020-08-02,0
United States,Texas,2020-08-03,0
United States,Texas,2020-08-04,0
United States,Utah,2020-08-01,0
United States,Utah,2020-08-02,0
United States,Utah,2020-08-03,0
United States,Utah,2020-08-04,0
United States,Virginia,2020-08-01,0
United States,Virginia,2020-08-02,0
United States,Virginia,2020-08-03,0
United States,Virginia,2020-08-04,0
United States,Virgin Islands,2020-08-01,0
United States,Virgin Islands,2020-08-02,0
United States,Virgin Islands,2020-08-03,0
United States,Virgin Islands,2020-08-04,0
United States,Vermont,2020-08-01,0
United States,Vermont,2020-08-02,0
United States,Vermont,2020-08-03,0
United States,Vermont,2020-08-04,0
United States,Washington,2020-08-01,0
United States,Washington,2020-08-02,0
United States,Washington,2020-08-03,0
United States,Washington,2020-08-04,0
United States,Wisconsin,2020-08-01,0
United States,Wisconsin,2020-08-02,0
United States,Wisconsin,2020-08-03,0
United States,Wisconsin,2020-08-04,0
United States,West Virginia,2020-08-01,0
United States,West Virginia,2020-08-02,0
United States,West Virginia,2020-08-03,0
United States,West Virginia,2020-08-04,0
United States,Wyoming,2020-08-01,0
United States,Wyoming,2020-08-02,0
United States,Wyoming,2020-08-03,0
United States,Wyoming,2020-08-04,0
Uzbekistan,,2020-08-01,0
Uzbekistan,,2020-08-02,0
Uzbekistan,,2020-08-03,0
Uzbekistan,,2020-08-04,0
Venezuela,,2020-08-01,0
Venezuela,,2020-08-02,0
Venezuela,,2020-08-03,0
Venezuela,,2020-08-04,0
British Virgin Islands,,2020-08-01,0
British Virgin Islands,,2020-08-02,0
British Virgin Islands,,2020-08-03,0
British Virgin Islands,,2020-08-04,0
Vietnam,,2020-08-01,0
Vietnam,,2020-08-02,0
Vietnam,,2020-08-03,0
Vietnam,,2020-08-04,0
Vanuatu,,2020-08-01,0
Vanuatu,,2020-08-02,0
Vanuatu,,2020-08-03,0
Vanuatu,,2020-08-04,0
Yemen,,2020-08-01,0
Yemen,,2020-08-02,0
Yemen,,2020-08-03,0
Yemen,,2020-08-04,0
South Africa,,2020-08-01,0
South Africa,,2020-08-02,0
South Africa,,2020-08-03,0
South Africa,,2020-08-04,0
Zambia,,2020-08-01,0
Zambia,,2020-08-02,0
Zambia,,2020-08-03,0
Zambia,,2020-08-04,0
Zimbabwe,,2020-08-01,0
Zimbabwe,,2020-08-02,0
Zimbabwe,,2020-08-03,0
Zimbabwe,,2020-08-04,0
